,rain,tmax,tmin
1981-10-25 13:00:00,10.0,13.4,4.7
1981-10-26 13:00:00,4.0,8.3,4.6
1981-10-27 13:00:00,0.0,11.9,2.0
1981-10-28 13:00:00,1.7,14.7,2.9
1981-10-29 13:00:00,1.5,16.2,4.4
1981-10-30 13:00:00,4.6,15.1,7.1
1981-10-31 13:00:00,16.0,10.1,2.7
1981-11-01 13:00:00,1.1,11.3,2.1
1981-11-02 13:00:00,7.5,8.5,3.1
1981-11-03 13:00:00,0.0,15.3,5.1
1981-11-04 13:00:00,6.1,9.4,7.9
1981-11-05 13:00:00,57.3,13.8,7.8
1981-11-06 13:00:00,9.6,13.4,7.6
1981-11-07 13:00:00,0.0,13.7,3.1
1981-11-08 13:00:00,0.0,14.9,2.5
1981-11-09 13:00:00,0.0,17.5,4.2
1981-11-10 13:00:00,0.0,16.1,7.5
1981-11-11 13:00:00,0.0,14.7,7.1
1981-11-12 13:00:00,12.9,12.1,9.7
1981-11-13 13:00:00,28.2,9.3,8.8
1981-11-14 13:00:00,0.0,16.7,9.0
1981-11-15 13:00:00,7.7,16.0,9.4
1981-11-16 13:00:00,8.0,14.4,10.1
1981-11-17 13:00:00,1.5,12.2,7.9
1981-11-18 13:00:00,0.0,14.1,4.1
1981-11-19 13:00:00,0.0,13.0,4.8
1981-11-20 13:00:00,0.0,16.8,4.5
1981-11-21 13:00:00,0.0,14.9,6.8
1981-11-22 13:00:00,0.0,15.2,8.5
1981-11-23 13:00:00,1.2,18.6,10.0
1981-11-24 13:00:00,0.0,14.5,10.7
1981-11-25 13:00:00,0.0,15.4,8.4
1981-11-26 13:00:00,0.0,13.0,10.5
1981-11-27 13:00:00,0.0,15.7,10.2
1981-11-28 13:00:00,0.0,18.5,10.3
1981-11-29 13:00:00,0.0,24.4,9.4
1981-11-30 13:00:00,6.0,22.7,14.3
1981-12-01 13:00:00,35.1,15.5,9.5
1981-12-02 13:00:00,13.0,13.5,12.4
1981-12-03 13:00:00,7.8,11.4,6.9
1981-12-04 13:00:00,10.5,15.6,7.6
1981-12-05 13:00:00,15.8,13.6,7.4
1981-12-06 13:00:00,22.3,12.7,8.7
1981-12-07 13:00:00,73.2,12.2,9.6
1981-12-08 13:00:00,37.0,8.2,5.3
1981-12-09 13:00:00,36.5,7.6,4.3
1981-12-10 13:00:00,1.8,12.5,3.0
1981-12-11 13:00:00,0.0,11.2,3.9
1981-12-12 13:00:00,33.6,15.4,6.8
1981-12-13 13:00:00,99.9,11.4,8.3
1981-12-14 13:00:00,0.0,14.6,7.6
1981-12-15 13:00:00,0.0,18.6,8.1
1981-12-16 13:00:00,21.4,12.3,8.4
1981-12-17 13:00:00,0.0,15.4,10.7
1981-12-18 13:00:00,0.0,20.4,9.1
1981-12-19 13:00:00,10.3,22.4,10.7
1981-12-20 13:00:00,49.0,15.3,13.1
1981-12-21 13:00:00,0.0,18.8,10.4
1981-12-22 13:00:00,0.0,18.9,9.5
1981-12-23 13:00:00,0.0,20.2,8.4
1981-12-24 13:00:00,0.0,20.1,9.5
1981-12-25 13:00:00,0.0,21.3,10.0
1981-12-26 13:00:00,0.0,23.9,8.0
1981-12-27 13:00:00,0.0,20.3,10.0
1981-12-28 13:00:00,0.0,19.9,12.9
1981-12-29 13:00:00,14.4,17.2,13.6
1981-12-30 13:00:00,23.4,14.6,12.3
1981-12-31 13:00:00,0.0,19.6,11.4
1982-01-01 13:00:00,0.0,18.9,9.6
1982-01-02 13:00:00,28.0,12.6,10.8
1982-01-03 13:00:00,37.1,15.3,11.2
1982-01-04 13:00:00,51.4,9.7,7.7
1982-01-05 13:00:00,60.3,6.8,5.2
1982-01-06 13:00:00,14.1,8.3,4.8
1982-01-07 13:00:00,0.0,16.3,6.5
1982-01-08 13:00:00,0.0,19.4,7.0
1982-01-09 13:00:00,9.2,20.2,8.2
1982-01-10 13:00:00,0.0,16.2,10.9
1982-01-11 13:00:00,1.8,13.9,7.6
1982-01-12 13:00:00,3.9,13.9,10.1
1982-01-13 13:00:00,128.7,14.8,12.8
1982-01-14 13:00:00,0.0,20.2,11.3
1982-01-15 13:00:00,0.0,13.5,9.1
1982-01-16 13:00:00,0.0,15.8,12.4
1982-01-17 13:00:00,2.8,17.0,10.6
1982-01-18 13:00:00,24.4,16.5,11.0
1982-01-19 13:00:00,0.0,17.0,6.7
1982-01-20 13:00:00,1.3,19.2,4.5
1982-01-21 13:00:00,93.0,13.0,8.5
1982-01-22 13:00:00,55.0,10.0,10.6
1982-01-23 13:00:00,28.2,9.0,5.8
1982-01-24 13:00:00,1.9,10.8,4.5
1982-01-25 13:00:00,58.0,11.4,3.8
1982-01-26 13:00:00,63.4,15.5,5.8
1982-01-27 13:00:00,20.5,10.5,9.8
1982-01-28 13:00:00,0.0,14.4,7.0
1982-01-29 13:00:00,0.0,12.9,8.6
1982-01-30 13:00:00,6.3,14.6,9.8
1982-01-31 13:00:00,158.8,14.6,10.5
1982-02-01 13:00:00,90.6,14.1,10.4
1982-02-02 13:00:00,0.0,16.9,8.3
1982-02-03 13:00:00,0.0,18.8,6.0
1982-02-04 13:00:00,38.5,15.8,8.3
1982-02-05 13:00:00,4.4,12.9,7.0
1982-02-06 13:00:00,0.0,11.9,4.7
1982-02-07 13:00:00,6.0,17.3,5.5
1982-02-08 13:00:00,67.3,14.3,9.6
1982-02-09 13:00:00,38.9,14.2,13.1
1982-02-10 13:00:00,0.0,16.5,11.8
1982-02-11 13:00:00,0.0,20.4,7.7
1982-02-12 13:00:00,0.0,18.7,8.4
1982-02-13 13:00:00,0.0,21.0,6.7
1982-02-14 13:00:00,0.0,17.2,8.8
1982-02-15 13:00:00,0.0,14.3,11.5
1982-02-16 13:00:00,10.0,15.3,9.6
1982-02-17 13:00:00,6.6,17.0,12.8
1982-02-18 13:00:00,70.6,13.9,13.0
1982-02-19 13:00:00,35.3,12.2,11.4
1982-02-20 13:00:00,0.0,16.3,7.1
1982-02-21 13:00:00,2.4,17.3,8.0
1982-02-22 13:00:00,0.0,17.4,7.4
1982-02-23 13:00:00,0.0,19.8,10.2
1982-02-24 13:00:00,3.4,19.2,8.8
1982-02-25 13:00:00,0.0,19.9,11.3
1982-02-26 13:00:00,37.3,19.5,11.4
1982-02-27 13:00:00,33.4,14.0,12.7
1982-02-28 13:00:00,30.4,12.5,8.5
1982-03-01 13:00:00,48.2,14.1,7.6
1982-03-02 13:00:00,15.7,12.7,9.3
1982-03-03 13:00:00,0.0,14.3,7.0
1982-03-04 13:00:00,0.0,13.4,7.1
1982-03-05 13:00:00,0.0,13.9,6.1
1982-03-06 13:00:00,0.0,17.0,6.5
1982-03-07 12:00:00,0.0,18.9,7.2
1982-03-08 12:00:00,7.4,19.1,9.9
1982-03-09 12:00:00,79.1,15.6,13.4
1982-03-10 12:00:00,146.1,13.6,11.7
1982-03-11 12:00:00,50.4,11.4,11.9
1982-03-12 12:00:00,23.1,15.4,12.5
1982-03-13 12:00:00,1.4,11.4,6.5
1982-03-14 12:00:00,0.0,14.3,5.1
1982-03-15 12:00:00,0.0,14.5,5.9
1982-03-16 12:00:00,0.0,16.5,7.2
1982-03-17 12:00:00,0.0,17.2,7.8
1982-03-18 12:00:00,15.4,13.3,12.3
1982-03-19 12:00:00,0.0,14.1,9.0
1982-03-20 12:00:00,0.0,16.1,8.6
1982-03-21 12:00:00,0.0,16.2,6.9
1982-03-22 12:00:00,5.3,11.8,7.9
1982-03-23 12:00:00,0.0,16.3,10.5
1982-03-24 12:00:00,0.0,17.0,10.7
1982-03-25 12:00:00,0.0,17.5,9.4
1982-03-26 12:00:00,0.0,17.8,8.9
1982-03-27 12:00:00,4.7,15.4,9.6
1982-03-28 12:00:00,2.6,14.7,12.0
1982-03-29 12:00:00,25.3,15.7,12.2
1982-03-30 12:00:00,43.9,13.9,13.4
1982-03-31 12:00:00,0.0,16.3,12.6
1982-04-01 12:00:00,0.0,16.0,11.7
1982-04-02 12:00:00,1.9,15.1,8.0
1982-04-03 12:00:00,27.6,10.2,9.5
1982-04-04 12:00:00,3.4,7.9,5.9
1982-04-05 12:00:00,75.7,9.0,6.1
1982-04-06 12:00:00,20.3,11.2,8.7
1982-04-07 12:00:00,30.4,10.4,9.7
1982-04-08 12:00:00,0.0,9.5,7.3
1982-04-09 12:00:00,0.0,12.1,5.9
1982-04-10 12:00:00,0.0,10.7,4.0
1982-04-11 12:00:00,0.0,12.7,6.6
1982-04-12 12:00:00,0.0,14.6,7.1
1982-04-13 12:00:00,0.0,13.0,5.3
1982-04-14 12:00:00,0.0,10.5,3.9
1982-04-15 12:00:00,0.0,13.3,3.6
1982-04-16 12:00:00,0.0,13.2,4.1
1982-04-17 12:00:00,2.6,12.3,5.0
1982-04-18 12:00:00,2.3,12.0,10.8
1982-04-19 12:00:00,0.0,13.0,6.3
1982-04-20 12:00:00,0.0,11.9,7.9
1982-04-21 12:00:00,0.0,14.3,7.3
1982-04-22 12:00:00,0.0,11.4,4.9
1982-04-23 12:00:00,0.0,12.0,7.6
1982-04-24 12:00:00,0.0,11.3,8.8
1982-04-25 12:00:00,0.0,11.2,8.0
1982-04-26 12:00:00,0.0,10.4,5.1
1982-04-27 12:00:00,0.0,7.6,5.1
1982-04-28 12:00:00,0.0,13.5,5.1
1982-04-29 12:00:00,14.9,12.0,5.6
1982-04-30 12:00:00,0.0,12.8,8.8
1982-05-01 12:00:00,0.0,11.4,7.1
1982-05-02 12:00:00,0.0,8.8,4.6
1982-05-03 12:00:00,0.0,8.5,1.9
1982-05-04 12:00:00,0.0,8.9,2.3
1982-05-05 12:00:00,0.0,10.8,4.9
1982-05-06 12:00:00,17.9,9.9,8.6
1982-05-07 12:00:00,81.1,10.6,8.8
1982-05-08 12:00:00,48.0,8.7,6.6
1982-05-09 12:00:00,66.5,8.9,6.2
1982-05-10 12:00:00,24.6,6.7,6.2
1982-05-11 12:00:00,13.0,7.4,6.8
1982-05-12 12:00:00,10.4,8.4,6.3
1982-05-13 12:00:00,0.0,9.3,6.7
1982-05-14 12:00:00,0.0,8.3,7.6
1982-05-15 12:00:00,1.9,8.6,3.0
1982-05-16 12:00:00,26.7,10.0,1.9
1982-05-17 12:00:00,2.8,8.3,5.1
1982-05-18 12:00:00,79.9,11.2,3.6
1982-05-19 12:00:00,129.8,11.5,4.9
1982-05-20 12:00:00,28.6,9.4,10.0
1982-05-21 12:00:00,111.6,7.8,5.5
1982-05-22 12:00:00,12.2,4.5,0.1
1982-05-23 12:00:00,17.4,2.1,0.1
1982-05-24 12:00:00,24.7,6.7,0.2
1982-05-25 12:00:00,2.1,4.2,1.5
1982-05-26 12:00:00,22.1,7.5,0.6
1982-05-27 12:00:00,0.0,8.7,1.4
1982-05-28 12:00:00,0.0,9.7,2.2
1982-05-29 12:00:00,0.0,11.7,3.8
1982-05-30 12:00:00,0.0,11.2,9.9
1982-05-31 12:00:00,7.6,13.1,11.8
1982-06-01 12:00:00,56.3,11.3,9.2
1982-06-02 12:00:00,14.5,11.5,10.3
1982-06-03 12:00:00,30.9,9.8,9.6
1982-06-04 12:00:00,0.0,6.3,4.5
1982-06-05 12:00:00,0.0,5.3,3.5
1982-06-06 12:00:00,0.0,4.1,1.5
1982-06-07 12:00:00,0.0,3.0,1.7
1982-06-08 12:00:00,0.0,6.4,0.2
1982-06-09 12:00:00,0.0,6.2,1.1
1982-06-10 12:00:00,0.0,4.9,1.8
1982-06-11 12:00:00,0.0,6.2,0.8
1982-06-12 12:00:00,0.0,7.1,3.3
1982-06-13 12:00:00,0.0,6.4,3.6
1982-06-14 12:00:00,0.0,4.2,4.5
1982-06-15 12:00:00,0.0,3.5,0.1
1982-06-16 12:00:00,0.0,3.4,-0.1
1982-06-17 12:00:00,0.0,1.5,-0.9
1982-06-18 12:00:00,0.0,0.8,-1.2
1982-06-19 12:00:00,0.0,1.2,-1.9
1982-06-20 12:00:00,0.0,1.6,-1.8
1982-06-21 12:00:00,19.8,3.4,-1.7
1982-06-22 12:00:00,9.4,5.9,-2.1
1982-06-23 12:00:00,0.0,6.0,2.5
1982-06-24 12:00:00,0.0,8.9,3.5
1982-06-25 12:00:00,0.0,10.4,3.9
1982-06-26 12:00:00,0.0,5.2,4.4
1982-06-27 12:00:00,0.0,3.2,-0.5
1982-06-28 12:00:00,0.0,4.5,-0.6
1982-06-29 12:00:00,0.0,2.5,-0.9
1982-06-30 12:00:00,0.0,1.8,-0.7
1982-07-01 12:00:00,0.0,1.7,-0.7
1982-07-02 12:00:00,0.0,0.2,-2.0
1982-07-03 12:00:00,0.0,1.0,-2.4
1982-07-04 12:00:00,0.0,3.2,-1.3
1982-07-05 12:00:00,0.0,2.9,0.1
1982-07-06 12:00:00,0.0,2.2,-0.2
1982-07-07 12:00:00,1.2,1.2,-2.2
1982-07-08 12:00:00,0.0,5.2,-1.5
1982-07-09 12:00:00,0.0,1.7,1.0
1982-07-10 12:00:00,0.0,3.4,-1.0
1982-07-11 12:00:00,36.8,4.8,-0.9
1982-07-12 12:00:00,35.1,4.9,3.3
1982-07-13 12:00:00,19.9,5.3,2.4
1982-07-14 12:00:00,8.4,1.6,-0.3
1982-07-15 12:00:00,17.3,3.7,-0.9
1982-07-16 12:00:00,23.7,5.1,0.6
1982-07-17 12:00:00,48.9,5.9,0.8
1982-07-18 12:00:00,8.3,3.6,3.1
1982-07-19 12:00:00,4.3,0.9,1.0
1982-07-20 12:00:00,4.0,3.7,-1.4
1982-07-21 12:00:00,0.0,4.4,-1.2
1982-07-22 12:00:00,0.0,3.8,-0.7
1982-07-23 12:00:00,0.0,3.7,-0.1
1982-07-24 12:00:00,0.0,4.3,0.0
1982-07-25 12:00:00,0.0,6.4,0.7
1982-07-26 12:00:00,0.0,7.1,3.8
1982-07-27 12:00:00,0.0,6.0,4.1
1982-07-28 12:00:00,0.0,7.6,3.8
1982-07-29 12:00:00,0.0,4.8,2.0
1982-07-30 12:00:00,34.6,7.2,1.7
1982-07-31 12:00:00,57.2,7.9,4.1
1982-08-01 12:00:00,56.6,4.1,3.6
1982-08-02 12:00:00,3.2,6.4,-1.7
1982-08-03 12:00:00,26.6,6.9,1.2
1982-08-04 12:00:00,16.1,7.3,5.0
1982-08-05 12:00:00,0.0,8.3,5.0
1982-08-06 12:00:00,3.0,6.6,5.1
1982-08-07 12:00:00,10.9,7.9,4.0
1982-08-08 12:00:00,6.5,6.9,3.9
1982-08-09 12:00:00,15.6,8.2,6.1
1982-08-10 12:00:00,31.7,7.3,5.8
1982-08-11 12:00:00,0.0,8.0,1.3
1982-08-12 12:00:00,0.0,8.3,2.7
1982-08-13 12:00:00,22.0,9.0,5.7
1982-08-14 12:00:00,0.0,8.0,6.1
1982-08-15 12:00:00,0.0,7.1,1.9
1982-08-16 12:00:00,6.0,8.3,-0.4
1982-08-17 12:00:00,23.6,4.5,2.8
1982-08-18 12:00:00,1.3,7.3,0.2
1982-08-19 12:00:00,16.4,6.0,0.8
1982-08-20 12:00:00,4.4,8.7,4.3
1982-08-21 12:00:00,31.4,7.7,4.7
1982-08-22 12:00:00,17.3,7.3,6.9
1982-08-23 12:00:00,4.7,8.8,3.9
1982-08-24 12:00:00,18.3,9.1,5.8
1982-08-25 12:00:00,1.6,7.1,5.2
1982-08-26 12:00:00,3.4,7.4,-0.3
1982-08-27 12:00:00,21.2,8.9,2.6
1982-08-28 12:00:00,13.7,7.3,4.7
1982-08-29 12:00:00,15.3,8.6,0.6
1982-08-30 12:00:00,117.1,9.8,1.4
1982-08-31 12:00:00,14.8,7.9,2.7
1982-09-01 12:00:00,0.0,7.9,1.0
1982-09-02 12:00:00,1.1,9.5,0.5
1982-09-03 12:00:00,1.4,10.1,3.3
1982-09-04 12:00:00,26.4,6.2,7.6
1982-09-05 12:00:00,0.0,10.2,4.5
1982-09-06 12:00:00,10.4,8.2,3.1
1982-09-07 12:00:00,12.5,8.8,6.3
1982-09-08 12:00:00,0.0,10.5,6.0
1982-09-09 12:00:00,4.7,10.0,4.3
1982-09-10 12:00:00,12.1,9.1,7.1
1982-09-11 12:00:00,3.0,10.5,6.6
1982-09-12 12:00:00,0.0,10.9,3.6
1982-09-13 12:00:00,0.0,9.4,2.2
1982-09-14 12:00:00,1.0,9.5,2.3
1982-09-15 12:00:00,0.0,9.1,0.5
1982-09-16 12:00:00,0.0,9.9,1.9
1982-09-17 12:00:00,4.5,10.0,4.4
1982-09-18 12:00:00,72.9,8.1,6.7
1982-09-19 12:00:00,5.8,8.5,4.4
1982-09-20 12:00:00,0.0,11.3,1.9
1982-09-21 12:00:00,0.0,9.5,0.5
1982-09-22 12:00:00,0.0,12.3,3.1
1982-09-23 12:00:00,0.0,11.2,7.4
1982-09-24 12:00:00,30.0,11.8,7.9
1982-09-25 12:00:00,3.3,11.6,9.2
1982-09-26 12:00:00,11.3,7.6,5.1
1982-09-27 12:00:00,0.0,9.5,2.6
1982-09-28 12:00:00,2.5,9.8,-1.2
1982-09-29 12:00:00,3.9,7.1,2.4
1982-09-30 12:00:00,16.4,10.2,4.6
1982-10-01 12:00:00,13.9,6.0,6.2
1982-10-02 12:00:00,2.9,9.7,2.4
1982-10-03 12:00:00,9.0,9.1,0.0
1982-10-04 12:00:00,0.0,9.8,1.1
1982-10-05 12:00:00,0.0,10.3,2.4
1982-10-06 12:00:00,0.0,11.6,0.8
1982-10-07 12:00:00,0.0,13.3,2.0
1982-10-08 12:00:00,21.4,10.4,7.0
1982-10-09 12:00:00,16.8,7.9,10.0
1982-10-10 12:00:00,42.9,7.4,2.8
1982-10-11 12:00:00,16.2,5.1,3.1
1982-10-12 12:00:00,39.2,7.6,1.9
1982-10-13 12:00:00,9.8,9.3,6.5
1982-10-14 12:00:00,24.1,11.3,7.7
1982-10-15 12:00:00,3.2,9.8,4.8
1982-10-16 12:00:00,2.6,6.7,0.3
1982-10-17 12:00:00,0.0,9.3,0.7
1982-10-18 12:00:00,0.0,10.3,2.9
1982-10-19 12:00:00,0.0,13.3,-1.5
1982-10-20 12:00:00,0.0,13.8,1.7
1982-10-21 12:00:00,17.4,8.3,4.7
1982-10-22 12:00:00,42.7,7.7,4.7
1982-10-23 12:00:00,1.5,10.7,-0.8
1982-10-24 12:00:00,6.0,10.0,0.6
1982-10-25 12:00:00,4.2,12.2,3.9
1982-10-26 12:00:00,0.0,12.5,4.8
1982-10-27 12:00:00,0.0,15.4,6.7
1982-10-28 12:00:00,3.2,13.8,4.2
1982-10-29 12:00:00,0.0,14.9,8.2
1982-10-30 12:00:00,38.7,10.7,8.2
1982-10-31 13:00:00,38.4,10.0,7.4
1982-11-01 13:00:00,8.2,10.4,6.4
1982-11-02 13:00:00,0.0,9.8,6.2
1982-11-03 13:00:00,0.0,13.5,8.0
1982-11-04 13:00:00,38.2,10.7,7.9
1982-11-05 13:00:00,73.3,8.7,6.6
1982-11-06 13:00:00,29.1,9.4,8.0
1982-11-07 13:00:00,23.2,14.9,7.3
1982-11-08 13:00:00,4.4,12.0,10.2
1982-11-09 13:00:00,11.2,13.9,7.4
1982-11-10 13:00:00,106.3,10.4,7.7
1982-11-11 13:00:00,0.0,12.1,6.8
1982-11-12 13:00:00,12.5,7.7,2.1
1982-11-13 13:00:00,9.5,10.9,0.9
1982-11-14 13:00:00,1.1,12.0,4.7
1982-11-15 13:00:00,0.0,13.2,7.7
1982-11-16 13:00:00,80.8,12.1,8.0
1982-11-17 13:00:00,39.5,11.6,9.2
1982-11-18 13:00:00,69.7,13.9,10.4
1982-11-19 13:00:00,84.6,7.3,4.9
1982-11-20 13:00:00,66.4,7.6,3.6
1982-11-21 13:00:00,15.9,6.9,1.6
1982-11-22 13:00:00,23.9,9.1,0.7
1982-11-23 13:00:00,8.5,12.0,3.1
1982-11-24 13:00:00,20.6,7.6,6.1
1982-11-25 13:00:00,63.4,12.1,6.6
1982-11-26 13:00:00,35.6,7.8,5.4
1982-11-27 13:00:00,55.8,10.2,3.8
1982-11-28 13:00:00,0.0,10.1,4.0
1982-11-29 13:00:00,0.0,11.7,3.4
1982-11-30 13:00:00,0.0,13.9,1.6
1982-12-01 13:00:00,2.2,16.6,3.9
1982-12-02 13:00:00,12.4,9.4,7.3
1982-12-03 13:00:00,0.0,16.2,2.3
1982-12-04 13:00:00,1.5,15.4,3.5
1982-12-05 13:00:00,0.0,11.7,7.2
1982-12-06 13:00:00,28.3,10.8,7.2
1982-12-07 13:00:00,2.4,12.0,5.8
1982-12-08 13:00:00,0.0,17.9,6.1
1982-12-09 13:00:00,11.4,16.8,5.2
1982-12-10 13:00:00,36.9,10.9,7.7
1982-12-11 13:00:00,23.3,11.8,10.7
1982-12-12 13:00:00,4.8,8.3,3.5
1982-12-13 13:00:00,0.0,12.8,1.9
1982-12-14 13:00:00,9.5,12.3,3.2
1982-12-15 13:00:00,4.6,12.8,6.5
1982-12-16 13:00:00,37.1,15.4,9.1
1982-12-17 13:00:00,21.4,13.6,12.4
1982-12-18 13:00:00,10.8,15.1,12.7
1982-12-19 13:00:00,27.5,12.3,8.7
1982-12-20 13:00:00,7.3,10.2,5.8
1982-12-21 13:00:00,1.2,14.7,4.5
1982-12-22 13:00:00,28.3,9.3,5.7
1982-12-23 13:00:00,27.2,11.6,4.6
1982-12-24 13:00:00,63.2,13.2,9.6
1982-12-25 13:00:00,12.1,11.4,8.5
1982-12-26 13:00:00,12.4,8.7,4.2
1982-12-27 13:00:00,1.2,9.3,2.9
1982-12-28 13:00:00,25.9,11.3,4.1
1982-12-29 13:00:00,6.6,8.7,5.0
1982-12-30 13:00:00,0.0,16.8,3.4
1982-12-31 13:00:00,0.0,19.2,7.1
1983-01-01 13:00:00,0.0,20.0,6.2
1983-01-02 13:00:00,0.0,16.5,10.6
1983-01-03 13:00:00,42.2,18.1,12.0
1983-01-04 13:00:00,24.0,16.2,12.4
1983-01-05 13:00:00,28.1,9.8,8.3
1983-01-06 13:00:00,55.4,9.3,7.0
1983-01-07 13:00:00,36.0,5.2,3.7
1983-01-08 13:00:00,10.6,10.7,3.8
1983-01-09 13:00:00,62.2,15.8,4.9
1983-01-10 13:00:00,163.0,16.9,5.5
1983-01-11 13:00:00,88.5,17.3,14.7
1983-01-12 13:00:00,51.6,15.8,15.5
1983-01-13 13:00:00,15.9,12.5,5.7
1983-01-14 13:00:00,34.2,6.7,6.1
1983-01-15 13:00:00,56.8,6.3,5.5
1983-01-16 13:00:00,14.9,8.7,5.5
1983-01-17 13:00:00,14.7,10.4,6.8
1983-01-18 13:00:00,49.4,11.5,7.2
1983-01-19 13:00:00,32.2,8.9,4.1
1983-01-20 13:00:00,3.2,14.0,3.8
1983-01-21 13:00:00,75.2,9.7,5.0
1983-01-22 13:00:00,4.9,8.2,5.9
1983-01-23 13:00:00,0.0,16.2,3.9
1983-01-24 13:00:00,31.5,11.7,5.6
1983-01-25 13:00:00,0.0,14.9,7.9
1983-01-26 13:00:00,0.0,17.8,5.9
1983-01-27 13:00:00,9.3,19.8,7.0
1983-01-28 13:00:00,2.9,12.6,9.2
1983-01-29 13:00:00,4.9,15.2,8.7
1983-01-30 13:00:00,13.2,11.9,10.2
1983-01-31 13:00:00,1.4,12.4,5.9
1983-02-01 13:00:00,0.0,16.4,6.5
1983-02-02 13:00:00,3.3,12.6,9.3
1983-02-03 13:00:00,21.3,12.3,11.3
1983-02-04 13:00:00,35.1,9.3,10.1
1983-02-05 13:00:00,1.9,10.9,4.8
1983-02-06 13:00:00,11.7,10.1,5.0
1983-02-07 13:00:00,4.8,8.0,6.4
1983-02-08 13:00:00,3.4,11.5,7.2
1983-02-09 13:00:00,1.9,12.6,6.3
1983-02-10 13:00:00,0.0,15.2,6.4
1983-02-11 13:00:00,0.0,17.3,4.5
1983-02-12 13:00:00,0.0,13.6,8.5
1983-02-13 13:00:00,0.0,18.3,8.5
1983-02-14 13:00:00,0.0,20.5,6.8
1983-02-15 13:00:00,0.0,17.1,8.6
1983-02-16 13:00:00,0.0,16.1,9.9
1983-02-17 13:00:00,9.5,21.3,8.5
1983-02-18 13:00:00,6.9,14.5,11.5
1983-02-19 13:00:00,0.0,15.9,9.8
1983-02-20 13:00:00,0.0,15.2,10.7
1983-02-21 13:00:00,0.0,16.8,6.1
1983-02-22 13:00:00,0.0,18.6,6.5
1983-02-23 13:00:00,11.3,15.9,7.3
1983-02-24 13:00:00,3.2,18.2,9.7
1983-02-25 13:00:00,0.0,19.0,9.6
1983-02-26 13:00:00,0.0,19.3,8.8
1983-02-27 13:00:00,29.3,13.7,9.2
1983-02-28 13:00:00,25.0,12.9,12.4
1983-03-01 13:00:00,2.1,11.3,9.7
1983-03-02 13:00:00,31.7,10.3,8.0
1983-03-03 13:00:00,4.5,10.5,4.5
1983-03-04 13:00:00,0.0,13.0,4.8
1983-03-05 13:00:00,18.5,15.3,6.9
1983-03-06 12:00:00,4.6,13.4,9.0
1983-03-07 12:00:00,7.8,16.5,11.4
1983-03-08 12:00:00,5.3,15.8,12.4
1983-03-09 12:00:00,135.6,14.0,12.4
1983-03-10 12:00:00,1.8,12.1,7.8
1983-03-11 12:00:00,0.0,17.8,8.5
1983-03-12 12:00:00,0.0,20.1,6.9
1983-03-13 12:00:00,29.8,12.8,8.5
1983-03-14 12:00:00,3.7,13.7,11.1
1983-03-15 12:00:00,35.8,9.1,8.3
1983-03-16 12:00:00,0.0,12.7,3.7
1983-03-17 12:00:00,0.0,10.7,2.0
1983-03-18 12:00:00,5.3,11.6,6.5
1983-03-19 12:00:00,34.5,10.6,9.0
1983-03-20 12:00:00,1.0,10.4,7.8
1983-03-21 12:00:00,0.0,14.1,8.6
1983-03-22 12:00:00,0.0,15.3,4.3
1983-03-23 12:00:00,39.2,17.2,7.6
1983-03-24 12:00:00,61.5,14.2,13.3
1983-03-25 12:00:00,35.1,9.5,6.3
1983-03-26 12:00:00,45.4,8.1,6.0
1983-03-27 12:00:00,39.3,7.8,7.7
1983-03-28 12:00:00,38.2,5.2,1.8
1983-03-29 12:00:00,6.4,5.8,2.8
1983-03-30 12:00:00,2.5,8.3,-0.7
1983-03-31 12:00:00,16.5,7.8,1.1
1983-04-01 12:00:00,38.7,10.7,6.4
1983-04-02 12:00:00,32.6,6.8,3.8
1983-04-03 12:00:00,0.0,9.5,4.0
1983-04-04 12:00:00,0.0,7.8,0.4
1983-04-05 12:00:00,4.2,13.9,0.8
1983-04-06 12:00:00,79.1,16.2,2.0
1983-04-07 12:00:00,31.3,11.3,10.3
1983-04-08 12:00:00,5.7,5.7,3.8
1983-04-09 12:00:00,0.0,9.1,0.9
1983-04-10 12:00:00,0.0,8.9,0.7
1983-04-11 12:00:00,0.0,12.0,1.8
1983-04-12 12:00:00,22.6,12.5,7.2
1983-04-13 12:00:00,11.0,10.4,8.5
1983-04-14 12:00:00,5.1,13.3,9.9
1983-04-15 12:00:00,0.0,12.3,9.0
1983-04-16 12:00:00,0.0,11.3,3.7
1983-04-17 12:00:00,0.0,12.6,3.6
1983-04-18 12:00:00,0.0,11.6,6.4
1983-04-19 12:00:00,2.0,12.0,6.4
1983-04-20 12:00:00,2.7,13.0,6.8
1983-04-21 12:00:00,0.0,12.6,9.6
1983-04-22 12:00:00,0.0,11.2,6.4
1983-04-23 12:00:00,12.7,13.0,4.1
1983-04-24 12:00:00,4.7,8.3,5.5
1983-04-25 12:00:00,5.5,10.3,10.0
1983-04-26 12:00:00,13.0,12.1,9.6
1983-04-27 12:00:00,0.0,10.2,7.6
1983-04-28 12:00:00,0.0,10.2,5.0
1983-04-29 12:00:00,14.7,9.3,4.6
1983-04-30 12:00:00,10.6,7.9,7.6
1983-05-01 12:00:00,1.1,8.6,3.0
1983-05-02 12:00:00,2.7,6.6,2.2
1983-05-03 12:00:00,0.0,10.2,5.2
1983-05-04 12:00:00,67.2,12.7,9.2
1983-05-05 12:00:00,42.3,11.3,8.1
